symbol,side,type,quantity,limit_price
XRPUSDT,SELL,MARKET,6.98,0
MATICUSDT,SELL,MARKET,13.96,0
XRPUSDT,BUY,MARKET,8.54,0
DOGEUSDT,BUY,MARKET,12.69,0
MATICUSDT,BUY,MARKET,14.64,0
XRPUSDT,SELL,MARKET,6.61,0
ETHUSDT,BUY,MARKET,4.65,0
SOLUSDT,BUY,MARKET,6.62,0
SOLUSDT,BUY,MARKET,18.32,0
BTCUSDT,BUY,MARKET,18.67,0
XRPUSDT,BUY,MARKET,9.94,0
SOLUSDT,BUY,MARKET,14.64,0
BTCUSDT,SELL,MARKET,0.71,0
ETHUSDT,BUY,MARKET,10.49,0
ADAUSDT,BUY,MARKET,2.37,0
XRPUSDT,SELL,MARKET,12.21,0
MATICUSDT,BUY,MARKET,18.35,0
MATICUSDT,SELL,MARKET,18.64,0
DOTUSDT,BUY,MARKET,3.59,0
AVAXUSDT,SELL,MARKET,0.3,0
ADAUSDT,BUY,MARKET,17.64,0
BNBUSDT,BUY,MARKET,19.38,0
ADAUSDT,SELL,MARKET,4.7,0
XRPUSDT,SELL,MARKET,16.92,0
DOGEUSDT,SELL,MARKET,4.7,0
DOTUSDT,SELL,MARKET,3.2,0
XRPUSDT,BUY,MARKET,10.08,0
BNBUSDT,SELL,MARKET,7.11,0
DOGEUSDT,SELL,MARKET,4.74,0
ETHUSDT,BUY,MARKET,4.04,0
XRPUSDT,BUY,MARKET,4.31,0
ETHUSDT,SELL,MARKET,17.75,0
MATICUSDT,BUY,MARKET,12.1,0
DOTUSDT,SELL,MARKET,18.18,0
DOTUSDT,SELL,MARKET,17.91,0
DOTUSDT,BUY,MARKET,17.11,0
XRPUSDT,BUY,MARKET,1.6,0
ADAUSDT,BUY,MARKET,10.31,0
DOTUSDT,SELL,MARKET,0.1,0
DOGEUSDT,BUY,MARKET,18.95,0
DOTUSDT,SELL,MARKET,0.39,0
SOLUSDT,BUY,MARKET,12.38,0
MATICUSDT,SELL,MARKET,19.61,0
XRPUSDT,SELL,MARKET,13.19,0
DOGEUSDT,SELL,MARKET,3.19,0
MATICUSDT,BUY,MARKET,19.73,0
BNBUSDT,SELL,MARKET,17.39,0
ETHUSDT,BUY,MARKET,3.08,0
AVAXUSDT,BUY,MARKET,19.89,0
AVAXUSDT,SELL,MARKET,16.79,0
DOTUSDT,SELL,MARKET,16.93,0
SOLUSDT,BUY,MARKET,3.85,0
XRPUSDT,BUY,MARKET,6.55,0
DOGEUSDT,BUY,MARKET,4.48,0
BTCUSDT,BUY,MARKET,19.02,0
BTCUSDT,BUY,MARKET,5.98,0
BTCUSDT,SELL,MARKET,9.97,0
ETHUSDT,BUY,MARKET,2.18,0
ADAUSDT,BUY,MARKET,0.27,0
AVAXUSDT,BUY,MARKET,3.56,0
DOGEUSDT,SELL,MARKET,0.63,0
SOLUSDT,BUY,MARKET,11.46,0
SOLUSDT,BUY,MARKET,17.15,0
BTCUSDT,BUY,MARKET,12.23,0
ADAUSDT,BUY,MARKET,11.12,0
ADAUSDT,BUY,MARKET,4.31,0
ETHUSDT,SELL,MARKET,14.52,0
DOTUSDT,SELL,MARKET,7.59,0
ADAUSDT,SELL,MARKET,9.63,0
DOGEUSDT,SELL,MARKET,7.54,0
BNBUSDT,BUY,MARKET,5.66,0
ETHUSDT,SELL,MARKET,13.63,0
BTCUSDT,BUY,MARKET,0.14,0
BNBUSDT,SELL,MARKET,15.93,0
XRPUSDT,BUY,MARKET,8.8,0
BTCUSDT,BUY,MARKET,6.66,0
BTCUSDT,BUY,MARKET,18.53,0
BNBUSDT,BUY,MARKET,8.86,0
ETHUSDT,BUY,MARKET,13.04,0
DOTUSDT,SELL,MARKET,15.17,0
ADAUSDT,SELL,MARKET,18.72,0
BNBUSDT,SELL,MARKET,6.26,0
AVAXUSDT,BUY,MARKET,7.37,0
DOTUSDT,BUY,MARKET,17.15,0
AVAXUSDT,BUY,MARKET,13.44,0
DOGEUSDT,SELL,MARKET,17.76,0
ETHUSDT,BUY,MARKET,12.79,0
ADAUSDT,SELL,MARKET,6.72,0
ADAUSDT,SELL,MARKET,6.78,0
ADAUSDT,BUY,MARKET,15.2,0
DOTUSDT,SELL,MARKET,1.45,0
DOGEUSDT,SELL,MARKET,15.68,0
BNBUSDT,BUY,MARKET,2.09,0
XRPUSDT,BUY,MARKET,0.26,0
DOGEUSDT,BUY,MARKET,3.85,0
DOTUSDT,BUY,MARKET,2.78,0
BTCUSDT,SELL,MARKET,7.89,0
AVAXUSDT,SELL,MARKET,9.31,0
ADAUSDT,BUY,MARKET,1.17,0
ETHUSDT,BUY,MARKET,17.42,0
BTCUSDT,BUY,MARKET,7.68,0
XRPUSDT,BUY,MARKET,3.59,0
MATICUSDT,BUY,MARKET,13.97,0
SOLUSDT,BUY,MARKET,0.76,0
BTCUSDT,BUY,MARKET,14.22,0
XRPUSDT,SELL,MARKET,16.86,0
DOTUSDT,BUY,MARKET,2.23,0
XRPUSDT,BUY,MARKET,5.47,0
DOGEUSDT,BUY,MARKET,16.96,0
DOTUSDT,SELL,MARKET,3.98,0
MATICUSDT,SELL,MARKET,11.27,0
AVAXUSDT,BUY,MARKET,3.34,0
DOGEUSDT,BUY,MARKET,4.58,0
XRPUSDT,BUY,MARKET,17.19,0
BNBUSDT,BUY,MARKET,13.62,0
AVAXUSDT,SELL,MARKET,19.1,0
BTCUSDT,SELL,MARKET,3.9,0
DOGEUSDT,BUY,MARKET,18.99,0
AVAXUSDT,BUY,MARKET,14.14,0
BTCUSDT,SELL,MARKET,8.05,0
BTCUSDT,SELL,MARKET,9.33,0
DOTUSDT,BUY,MARKET,14.42,0
DOGEUSDT,SELL,MARKET,11.44,0
ADAUSDT,SELL,MARKET,10.54,0
BTCUSDT,SELL,MARKET,18.49,0
SOLUSDT,BUY,MARKET,8.6,0
DOGEUSDT,BUY,MARKET,12.32,0
AVAXUSDT,SELL,MARKET,19.28,0
BTCUSDT,SELL,MARKET,16.71,0
DOTUSDT,BUY,MARKET,3.89,0
XRPUSDT,BUY,MARKET,10.23,0
BTCUSDT,BUY,MARKET,7.98,0
BNBUSDT,SELL,MARKET,7.56,0
BNBUSDT,SELL,MARKET,12.53,0
BNBUSDT,BUY,MARKET,7.45,0
DOTUSDT,BUY,MARKET,10.96,0
AVAXUSDT,BUY,MARKET,7.41,0
BTCUSDT,SELL,MARKET,17.94,0
BTCUSDT,SELL,MARKET,12.96,0
ETHUSDT,SELL,MARKET,3.77,0
DOGEUSDT,BUY,MARKET,16.45,0
AVAXUSDT,SELL,MARKET,14.11,0
SOLUSDT,SELL,MARKET,16.13,0
SOLUSDT,BUY,MARKET,7.9,0
BTCUSDT,BUY,MARKET,1.98,0
AVAXUSDT,SELL,MARKET,2.59,0
XRPUSDT,BUY,MARKET,8.8,0
DOTUSDT,BUY,MARKET,1.52,0
DOGEUSDT,SELL,MARKET,4.44,0
XRPUSDT,SELL,MARKET,12.52,0
ETHUSDT,BUY,MARKET,3.85,0
AVAXUSDT,SELL,MARKET,3.82,0
MATICUSDT,BUY,MARKET,9.18,0
ADAUSDT,BUY,MARKET,4.1,0
BNBUSDT,SELL,MARKET,3.64,0
DOGEUSDT,SELL,MARKET,19.58,0
ADAUSDT,SELL,MARKET,11.86,0
SOLUSDT,BUY,MARKET,2.34,0
SOLUSDT,SELL,MARKET,15.49,0
DOGEUSDT,SELL,MARKET,4.31,0
ADAUSDT,SELL,MARKET,8.77,0
BTCUSDT,BUY,MARKET,17.98,0
DOTUSDT,SELL,MARKET,19.82,0
DOGEUSDT,BUY,MARKET,12.35,0
XRPUSDT,SELL,MARKET,5.85,0
BTCUSDT,SELL,MARKET,0.72,0
BTCUSDT,SELL,MARKET,19.9,0
XRPUSDT,BUY,MARKET,0.56,0
ETHUSDT,BUY,MARKET,3.74,0
ADAUSDT,SELL,MARKET,16.62,0
XRPUSDT,SELL,MARKET,2.47,0
SOLUSDT,BUY,MARKET,12.58,0
BNBUSDT,BUY,MARKET,9.33,0
SOLUSDT,BUY,MARKET,9.7,0
SOLUSDT,SELL,MARKET,5.97,0
ETHUSDT,BUY,MARKET,6.68,0
AVAXUSDT,BUY,MARKET,13.35,0
ADAUSDT,SELL,MARKET,13.59,0
DOTUSDT,BUY,MARKET,5.27,0
XRPUSDT,BUY,MARKET,4.87,0
MATICUSDT,SELL,MARKET,0.44,0
SOLUSDT,BUY,MARKET,16.81,0
DOGEUSDT,BUY,MARKET,10.52,0
BTCUSDT,BUY,MARKET,5.2,0
MATICUSDT,SELL,MARKET,8.13,0
XRPUSDT,SELL,MARKET,6.71,0
BTCUSDT,BUY,MARKET,19.99,0
MATICUSDT,BUY,MARKET,7.66,0
AVAXUSDT,SELL,MARKET,15.76,0
BTCUSDT,SELL,MARKET,1.83,0
AVAXUSDT,SELL,MARKET,9.45,0
AVAXUSDT,BUY,MARKET,3.64,0
AVAXUSDT,SELL,MARKET,5.08,0
BTCUSDT,BUY,MARKET,19.02,0
ETHUSDT,BUY,MARKET,7.61,0
MATICUSDT,SELL,MARKET,8.84,0
AVAXUSDT,SELL,MARKET,10.03,0
MATICUSDT,SELL,MARKET,1.76,0
ADAUSDT,BUY,MARKET,13.52,0
AVAXUSDT,BUY,MARKET,19.38,0
BNBUSDT,SELL,MARKET,1.23,0
DOTUSDT,SELL,MARKET,6.72,0
XRPUSDT,BUY,MARKET,14.46,0
ETHUSDT,SELL,MARKET,11.97,0
DOGEUSDT,SELL,MARKET,15.89,0
MATICUSDT,BUY,MARKET,2.28,0
ADAUSDT,BUY,MARKET,18.65,0
BNBUSDT,BUY,MARKET,12.31,0
BTCUSDT,BUY,MARKET,7.74,0
BNBUSDT,SELL,MARKET,16.41,0
DOTUSDT,SELL,MARKET,6.36,0
ADAUSDT,BUY,MARKET,12.62,0
ETHUSDT,SELL,MARKET,0.95,0
DOGEUSDT,BUY,MARKET,9.89,0
SOLUSDT,SELL,MARKET,11.22,0
AVAXUSDT,SELL,MARKET,12.04,0
MATICUSDT,SELL,MARKET,0.3,0
ETHUSDT,SELL,MARKET,12.52,0
ADAUSDT,SELL,MARKET,4.31,0
ADAUSDT,SELL,MARKET,17.04,0
XRPUSDT,BUY,MARKET,12.17,0
ADAUSDT,SELL,MARKET,5.68,0
SOLUSDT,BUY,MARKET,10.7,0
AVAXUSDT,BUY,MARKET,18.64,0
SOLUSDT,BUY,MARKET,3.73,0
XRPUSDT,SELL,MARKET,16.4,0
DOGEUSDT,BUY,MARKET,1.77,0
XRPUSDT,BUY,MARKET,14.18,0
DOGEUSDT,BUY,MARKET,1.33,0
MATICUSDT,BUY,MARKET,12.96,0
DOTUSDT,BUY,MARKET,4.75,0
AVAXUSDT,BUY,MARKET,3.91,0
MATICUSDT,BUY,MARKET,14.27,0
ETHUSDT,BUY,MARKET,4.44,0
ADAUSDT,BUY,MARKET,16.02,0
BNBUSDT,SELL,MARKET,13.06,0
ETHUSDT,BUY,MARKET,1.6,0
SOLUSDT,BUY,MARKET,16.1,0
XRPUSDT,SELL,MARKET,13.66,0
ADAUSDT,SELL,MARKET,3.51,0
SOLUSDT,SELL,MARKET,1.34,0
BTCUSDT,SELL,MARKET,18.82,0
BNBUSDT,SELL,MARKET,9.14,0
SOLUSDT,SELL,MARKET,19.07,0
ETHUSDT,SELL,MARKET,3.94,0
ETHUSDT,SELL,MARKET,13.66,0
DOTUSDT,BUY,MARKET,14.83,0
SOLUSDT,BUY,MARKET,19.81,0
ADAUSDT,BUY,MARKET,17.64,0
BTCUSDT,BUY,MARKET,6.51,0
MATICUSDT,SELL,MARKET,16.96,0
BNBUSDT,BUY,MARKET,4.45,0
BTCUSDT,SELL,MARKET,0.15,0
XRPUSDT,BUY,MARKET,14.08,0
ADAUSDT,BUY,MARKET,6.95,0
MATICUSDT,SELL,MARKET,18.84,0
BNBUSDT,SELL,MARKET,19.82,0
AVAXUSDT,SELL,MARKET,2.16,0
DOTUSDT,BUY,MARKET,8.35,0
SOLUSDT,SELL,MARKET,10.19,0
SOLUSDT,BUY,MARKET,4.68,0
BTCUSDT,SELL,MARKET,13.82,0
BTCUSDT,SELL,MARKET,2.27,0
SOLUSDT,BUY,MARKET,12.11,0
BNBUSDT,BUY,MARKET,5.3,0
AVAXUSDT,BUY,MARKET,7.91,0
XRPUSDT,BUY,MARKET,7.8,0
AVAXUSDT,SELL,MARKET,9.77,0
MATICUSDT,SELL,MARKET,1.23,0
DOTUSDT,SELL,MARKET,10.26,0
DOGEUSDT,SELL,MARKET,0.44,0
ETHUSDT,SELL,MARKET,9.72,0
AVAXUSDT,SELL,MARKET,13.64,0
BNBUSDT,BUY,MARKET,14.43,0
MATICUSDT,SELL,MARKET,16.82,0
DOTUSDT,SELL,MARKET,8.81,0
DOTUSDT,SELL,MARKET,16.2,0
BNBUSDT,BUY,MARKET,14.13,0
DOTUSDT,BUY,MARKET,8.32,0
SOLUSDT,SELL,MARKET,15.04,0
AVAXUSDT,BUY,MARKET,2.02,0
DOTUSDT,SELL,MARKET,11.67,0
DOGEUSDT,BUY,MARKET,15.61,0
XRPUSDT,BUY,MARKET,0.31,0
SOLUSDT,BUY,MARKET,15.14,0
BNBUSDT,BUY,MARKET,1.01,0
BNBUSDT,SELL,MARKET,2.51,0
MATICUSDT,SELL,MARKET,6.51,0
ETHUSDT,BUY,MARKET,5.93,0
AVAXUSDT,SELL,MARKET,16.59,0
SOLUSDT,BUY,MARKET,1.66,0
AVAXUSDT,BUY,MARKET,6.57,0
XRPUSDT,SELL,MARKET,14.56,0
MATICUSDT,BUY,MARKET,9.04,0
DOGEUSDT,BUY,MARKET,20.0,0
ADAUSDT,BUY,MARKET,10.2,0
XRPUSDT,SELL,MARKET,4.46,0
DOTUSDT,BUY,MARKET,0.61,0
SOLUSDT,BUY,MARKET,11.2,0
ADAUSDT,BUY,MARKET,4.8,0
DOTUSDT,SELL,MARKET,15.96,0
XRPUSDT,SELL,MARKET,7.7,0
DOTUSDT,BUY,MARKET,5.77,0
DOGEUSDT,SELL,MARKET,18.69,0
BNBUSDT,BUY,MARKET,12.64,0
XRPUSDT,SELL,MARKET,11.47,0
DOGEUSDT,SELL,MARKET,12.65,0
DOTUSDT,SELL,MARKET,3.2,0
BNBUSDT,BUY,MARKET,11.84,0
BTCUSDT,BUY,MARKET,15.51,0
DOTUSDT,BUY,MARKET,5.94,0
AVAXUSDT,SELL,MARKET,18.44,0
MATICUSDT,BUY,MARKET,3.31,0
SOLUSDT,SELL,MARKET,0.5,0
DOTUSDT,SELL,MARKET,11.11,0
SOLUSDT,BUY,MARKET,17.55,0
AVAXUSDT,BUY,MARKET,10.33,0
ADAUSDT,BUY,MARKET,1.94,0
BTCUSDT,SELL,MARKET,7.0,0
BNBUSDT,BUY,MARKET,11.18,0
ETHUSDT,SELL,MARKET,12.29,0
AVAXUSDT,BUY,MARKET,10.39,0
ADAUSDT,SELL,MARKET,11.48,0
ADAUSDT,BUY,MARKET,11.15,0
XRPUSDT,SELL,MARKET,14.73,0
SOLUSDT,BUY,MARKET,7.23,0
ADAUSDT,SELL,MARKET,4.12,0
BNBUSDT,BUY,MARKET,11.78,0
DOGEUSDT,BUY,MARKET,4.34,0
MATICUSDT,SELL,MARKET,6.26,0
BTCUSDT,SELL,MARKET,18.94,0
DOGEUSDT,SELL,MARKET,6.18,0
ETHUSDT,SELL,MARKET,8.28,0
ADAUSDT,SELL,MARKET,10.72,0
ADAUSDT,BUY,MARKET,15.17,0
DOTUSDT,SELL,MARKET,2.21,0
MATICUSDT,SELL,MARKET,15.69,0
MATICUSDT,BUY,MARKET,19.83,0
SOLUSDT,SELL,MARKET,9.34,0
BNBUSDT,BUY,MARKET,8.87,0
DOGEUSDT,BUY,MARKET,0.14,0
DOTUSDT,SELL,MARKET,0.34,0
DOGEUSDT,SELL,MARKET,8.31,0
DOGEUSDT,BUY,MARKET,5.82,0
XRPUSDT,SELL,MARKET,19.45,0
DOGEUSDT,BUY,MARKET,19.75,0
SOLUSDT,SELL,MARKET,15.58,0
AVAXUSDT,SELL,MARKET,10.25,0
ADAUSDT,SELL,MARKET,9.15,0
DOGEUSDT,SELL,MARKET,12.95,0
AVAXUSDT,BUY,MARKET,13.48,0
ADAUSDT,BUY,MARKET,4.61,0
BTCUSDT,BUY,MARKET,13.35,0
SOLUSDT,SELL,MARKET,16.69,0
BNBUSDT,BUY,MARKET,12.15,0
BTCUSDT,SELL,MARKET,4.66,0
XRPUSDT,BUY,MARKET,16.65,0
AVAXUSDT,BUY,MARKET,1.29,0
ETHUSDT,BUY,MARKET,4.22,0
BTCUSDT,BUY,MARKET,14.25,0
AVAXUSDT,BUY,MARKET,8.92,0
AVAXUSDT,BUY,MARKET,7.16,0
DOTUSDT,SELL,MARKET,2.08,0
DOGEUSDT,SELL,MARKET,11.47,0
SOLUSDT,SELL,MARKET,9.07,0
AVAXUSDT,BUY,MARKET,18.32,0
SOLUSDT,SELL,MARKET,14.75,0
MATICUSDT,SELL,MARKET,14.45,0
ETHUSDT,SELL,MARKET,8.73,0
AVAXUSDT,BUY,MARKET,19.64,0
BNBUSDT,BUY,MARKET,0.58,0
SOLUSDT,SELL,MARKET,18.89,0
SOLUSDT,SELL,MARKET,19.3,0
BNBUSDT,BUY,MARKET,18.65,0
BNBUSDT,BUY,MARKET,3.75,0
ETHUSDT,SELL,MARKET,13.19,0
DOGEUSDT,BUY,MARKET,2.81,0
XRPUSDT,SELL,MARKET,1.64,0
XRPUSDT,SELL,MARKET,0.24,0
DOTUSDT,SELL,MARKET,16.73,0
AVAXUSDT,BUY,MARKET,12.34,0
BTCUSDT,SELL,MARKET,4.67,0
BTCUSDT,SELL,MARKET,7.39,0
BTCUSDT,SELL,MARKET,0.69,0
SOLUSDT,SELL,MARKET,2.99,0
XRPUSDT,BUY,MARKET,15.31,0
DOTUSDT,BUY,MARKET,10.76,0
MATICUSDT,SELL,MARKET,11.58,0
ETHUSDT,BUY,MARKET,7.25,0
MATICUSDT,BUY,MARKET,17.93,0
BNBUSDT,SELL,MARKET,0.5,0
BNBUSDT,BUY,MARKET,19.3,0
ADAUSDT,SELL,MARKET,16.33,0
ETHUSDT,BUY,MARKET,18.92,0
BTCUSDT,SELL,MARKET,9.91,0
BNBUSDT,SELL,MARKET,1.83,0
DOGEUSDT,BUY,MARKET,18.93,0
MATICUSDT,BUY,MARKET,4.61,0
BNBUSDT,BUY,MARKET,8.67,0
XRPUSDT,SELL,MARKET,11.93,0
SOLUSDT,SELL,MARKET,12.96,0
DOTUSDT,BUY,MARKET,15.11,0
DOTUSDT,BUY,MARKET,11.76,0
SOLUSDT,BUY,MARKET,11.8,0
DOGEUSDT,SELL,MARKET,18.14,0
DOGEUSDT,BUY,MARKET,12.92,0
BNBUSDT,SELL,MARKET,16.45,0
DOTUSDT,BUY,MARKET,1.91,0
ETHUSDT,BUY,MARKET,12.7,0
BNBUSDT,BUY,MARKET,1.07,0
DOTUSDT,BUY,MARKET,1.42,0
MATICUSDT,SELL,MARKET,10.94,0
BNBUSDT,SELL,MARKET,7.87,0
ADAUSDT,SELL,MARKET,5.73,0
ADAUSDT,BUY,MARKET,17.57,0
DOGEUSDT,BUY,MARKET,10.55,0
DOGEUSDT,SELL,MARKET,0.91,0
MATICUSDT,BUY,MARKET,8.54,0
ADAUSDT,SELL,MARKET,16.38,0
BNBUSDT,BUY,MARKET,4.69,0
MATICUSDT,SELL,MARKET,12.56,0
MATICUSDT,SELL,MARKET,3.66,0
DOTUSDT,SELL,MARKET,2.1,0
ADAUSDT,SELL,MARKET,10.24,0
MATICUSDT,BUY,MARKET,10.52,0
SOLUSDT,SELL,MARKET,12.98,0
XRPUSDT,BUY,MARKET,1.93,0
ADAUSDT,BUY,MARKET,17.46,0
MATICUSDT,SELL,MARKET,10.06,0
AVAXUSDT,BUY,MARKET,9.35,0
DOTUSDT,SELL,MARKET,0.3,0
DOGEUSDT,BUY,MARKET,14.09,0
AVAXUSDT,BUY,MARKET,19.64,0
AVAXUSDT,BUY,MARKET,2.11,0
ETHUSDT,BUY,MARKET,16.81,0
MATICUSDT,BUY,MARKET,2.59,0
BNBUSDT,SELL,MARKET,0.53,0
BNBUSDT,SELL,MARKET,9.08,0
MATICUSDT,SELL,MARKET,19.76,0
ETHUSDT,BUY,MARKET,5.56,0
DOTUSDT,SELL,MARKET,6.51,0
DOGEUSDT,BUY,MARKET,6.88,0
SOLUSDT,BUY,MARKET,3.09,0
MATICUSDT,BUY,MARKET,8.93,0
AVAXUSDT,BUY,MARKET,12.48,0
MATICUSDT,BUY,MARKET,10.73,0
ADAUSDT,BUY,MARKET,8.42,0
BNBUSDT,SELL,MARKET,18.25,0
BTCUSDT,BUY,MARKET,2.47,0
SOLUSDT,SELL,MARKET,2.04,0
DOTUSDT,SELL,MARKET,15.44,0
BNBUSDT,BUY,MARKET,0.11,0
BTCUSDT,SELL,MARKET,8.45,0
ADAUSDT,BUY,MARKET,15.56,0
MATICUSDT,SELL,MARKET,11.57,0
SOLUSDT,SELL,MARKET,3.84,0
BNBUSDT,SELL,MARKET,15.61,0
AVAXUSDT,BUY,MARKET,12.56,0
DOGEUSDT,BUY,MARKET,18.73,0
MATICUSDT,BUY,MARKET,1.77,0
ETHUSDT,SELL,MARKET,12.2,0
ETHUSDT,SELL,MARKET,11.79,0
ADAUSDT,BUY,MARKET,1.19,0
XRPUSDT,SELL,MARKET,3.5,0
BNBUSDT,BUY,MARKET,18.8,0
DOGEUSDT,SELL,MARKET,16.61,0
XRPUSDT,SELL,MARKET,14.16,0
ADAUSDT,SELL,MARKET,13.76,0
AVAXUSDT,BUY,MARKET,3.9,0
BNBUSDT,BUY,MARKET,6.51,0
DOTUSDT,SELL,MARKET,6.1,0
AVAXUSDT,BUY,MARKET,17.53,0
XRPUSDT,BUY,MARKET,13.12,0
XRPUSDT,BUY,MARKET,10.72,0
BNBUSDT,BUY,MARKET,16.65,0
MATICUSDT,BUY,MARKET,13.59,0
MATICUSDT,SELL,MARKET,9.81,0
BTCUSDT,SELL,MARKET,5.88,0
XRPUSDT,BUY,MARKET,7.25,0
DOTUSDT,SELL,MARKET,15.07,0
AVAXUSDT,BUY,MARKET,13.95,0
BNBUSDT,SELL,MARKET,2.26,0
MATICUSDT,BUY,MARKET,14.75,0
BNBUSDT,SELL,MARKET,19.02,0
DOGEUSDT,SELL,MARKET,19.38,0
BTCUSDT,BUY,MARKET,14.9,0
BNBUSDT,BUY,MARKET,3.97,0
DOGEUSDT,BUY,MARKET,0.97,0
ADAUSDT,SELL,MARKET,15.96,0
SOLUSDT,SELL,MARKET,5.98,0
AVAXUSDT,BUY,MARKET,5.89,0
XRPUSDT,SELL,MARKET,5.0,0
BTCUSDT,SELL,MARKET,14.44,0
DOTUSDT,BUY,MARKET,5.51,0
XRPUSDT,BUY,MARKET,17.49,0
AVAXUSDT,SELL,MARKET,14.14,0
ADAUSDT,SELL,MARKET,19.64,0
MATICUSDT,SELL,MARKET,8.8,0
DOGEUSDT,SELL,MARKET,11.39,0
BTCUSDT,SELL,MARKET,19.48,0
DOTUSDT,BUY,MARKET,10.29,0
MATICUSDT,BUY,MARKET,11.58,0
SOLUSDT,SELL,MARKET,7.95,0
BNBUSDT,SELL,MARKET,10.7,0
BTCUSDT,SELL,MARKET,2.51,0
AVAXUSDT,SELL,MARKET,6.39,0
BTCUSDT,SELL,MARKET,13.43,0
AVAXUSDT,BUY,MARKET,17.03,0
SOLUSDT,SELL,MARKET,7.81,0
BNBUSDT,SELL,MARKET,5.66,0
DOTUSDT,SELL,MARKET,8.93,0
XRPUSDT,BUY,MARKET,16.21,0
DOGEUSDT,SELL,MARKET,2.98,0
ETHUSDT,BUY,MARKET,8.96,0
DOGEUSDT,SELL,MARKET,8.85,0
DOTUSDT,BUY,MARKET,15.01,0
ADAUSDT,BUY,MARKET,5.41,0
ADAUSDT,BUY,MARKET,9.46,0
AVAXUSDT,SELL,MARKET,5.7,0
ETHUSDT,BUY,MARKET,9.56,0
MATICUSDT,SELL,MARKET,18.15,0
BNBUSDT,SELL,MARKET,18.72,0
ADAUSDT,SELL,MARKET,10.5,0
XRPUSDT,BUY,MARKET,16.55,0
XRPUSDT,SELL,MARKET,9.77,0
XRPUSDT,BUY,MARKET,5.17,0
DOTUSDT,BUY,MARKET,17.16,0
ETHUSDT,SELL,MARKET,18.23,0
BNBUSDT,SELL,MARKET,14.91,0
SOLUSDT,SELL,MARKET,4.97,0
BNBUSDT,SELL,MARKET,16.45,0
BNBUSDT,BUY,MARKET,13.86,0
SOLUSDT,BUY,MARKET,17.41,0
ADAUSDT,BUY,MARKET,17.49,0
SOLUSDT,SELL,MARKET,0.47,0
BTCUSDT,SELL,MARKET,19.32,0
ETHUSDT,BUY,MARKET,13.76,0
BTCUSDT,SELL,MARKET,13.59,0
DOTUSDT,SELL,MARKET,17.1,0
AVAXUSDT,BUY,MARKET,11.82,0
MATICUSDT,BUY,MARKET,16.46,0
MATICUSDT,BUY,MARKET,8.98,0
MATICUSDT,BUY,MARKET,13.51,0
XRPUSDT,SELL,MARKET,0.16,0
ETHUSDT,BUY,MARKET,14.58,0
XRPUSDT,SELL,MARKET,5.75,0
SOLUSDT,BUY,MARKET,9.35,0
SOLUSDT,BUY,MARKET,7.13,0
ETHUSDT,BUY,MARKET,19.54,0
BTCUSDT,BUY,MARKET,10.42,0
DOTUSDT,BUY,MARKET,14.84,0
MATICUSDT,SELL,MARKET,16.44,0
DOTUSDT,SELL,MARKET,9.33,0
BTCUSDT,BUY,MARKET,13.3,0
MATICUSDT,SELL,MARKET,10.01,0
BTCUSDT,SELL,MARKET,3.35,0
DOTUSDT,SELL,MARKET,16.92,0
AVAXUSDT,BUY,MARKET,4.86,0
BNBUSDT,SELL,MARKET,15.15,0
BNBUSDT,BUY,MARKET,17.9,0
BTCUSDT,SELL,MARKET,0.96,0
BNBUSDT,BUY,MARKET,10.17,0
DOGEUSDT,BUY,MARKET,17.77,0
BNBUSDT,BUY,MARKET,4.22,0
SOLUSDT,BUY,MARKET,16.37,0
DOTUSDT,SELL,MARKET,13.52,0
BTCUSDT,BUY,MARKET,17.51,0
DOGEUSDT,SELL,MARKET,6.21,0
SOLUSDT,SELL,MARKET,15.31,0
ADAUSDT,SELL,MARKET,0.2,0
DOTUSDT,SELL,MARKET,10.01,0
DOGEUSDT,BUY,MARKET,11.05,0
DOGEUSDT,BUY,MARKET,19.99,0
MATICUSDT,SELL,MARKET,3.72,0
SOLUSDT,BUY,MARKET,3.68,0
BTCUSDT,BUY,MARKET,15.38,0
AVAXUSDT,BUY,MARKET,16.58,0
SOLUSDT,SELL,MARKET,5.33,0
ADAUSDT,SELL,MARKET,17.5,0
DOTUSDT,BUY,MARKET,19.84,0
BNBUSDT,SELL,MARKET,1.87,0
BNBUSDT,BUY,MARKET,12.19,0
BTCUSDT,BUY,MARKET,10.5,0
ETHUSDT,SELL,MARKET,3.9,0
DOTUSDT,SELL,MARKET,14.4,0
MATICUSDT,BUY,MARKET,19.02,0
BNBUSDT,BUY,MARKET,15.6,0
XRPUSDT,BUY,MARKET,7.88,0
ETHUSDT,SELL,MARKET,0.88,0
BTCUSDT,BUY,MARKET,14.22,0
SOLUSDT,SELL,MARKET,13.26,0
ETHUSDT,BUY,MARKET,14.41,0
MATICUSDT,SELL,MARKET,0.57,0
DOTUSDT,BUY,MARKET,14.63,0
ETHUSDT,BUY,MARKET,2.94,0
ADAUSDT,BUY,MARKET,16.33,0
XRPUSDT,BUY,MARKET,12.39,0
AVAXUSDT,SELL,MARKET,5.78,0
BNBUSDT,SELL,MARKET,8.46,0
ETHUSDT,BUY,MARKET,11.97,0
ADAUSDT,BUY,MARKET,5.63,0
DOGEUSDT,BUY,MARKET,3.68,0
